ID,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40
251,-1.700047678,0.383615089,-0.952119546,-1.31312394,-0.137521907,0.928327762,0.731889218,0.219997169,0.182003587,1.586905541,-0.394797402,0.002341489,-1.26784749,1.081094507,0.160574996,0.961384211,-0.139744568,-1.731543869,0.500604523,-0.421400981,-1.22827297,-1.075241793,0.292005955,0.173758439,-0.11054268,-1.657833249,-0.384875617,1.849881756,-1.088988383,-0.88206019,-0.130190863,0.463285807,0.561757667,0.734026769,-1.000753972,-0.03719074,1.204747538,0.86408764,-1.401984906,0.840128939,-1.554406816
252,-1.091767733,-0.993162013,-1.26478549,-0.168268321,0.38651696,0.262323006,-1.219372483,-0.886368109,0.368100632,0.554323941,0.536148511,2.515228192,-1.081561761,1.768463997,0.072649825,0.501915371,1.467646331,0.286505378,0.040466149,-0.71206983,2.403057688,-1.694869881,-1.077573369,-0.697025692,0.764700187,0.279573809,0.51689647,-0.219941491,0.892086741,-0.145795262,0.775325395,3.031556512,-0.621466039,-0.950149667,-0.154825223,-0.608545068,-1.012924648,-0.754211553,-1.816844,1.414453402,-1.403024564
253,1.210737608,0.930359144,2.174894489,-1.45928404,0.153761595,0.533862464,-1.238215929,0.863512284,-1.331417475,-0.823039782,-0.422293548,-1.396477134,-1.051405084,-0.041499957,0.232157736,0.677971103,-0.951377252,-0.616345848,-0.643400787,-0.683724077,-1.709073546,1.84603489,0.589556109,-0.754971287,1.128995094,0.456564876,-0.185352688,-0.444132989,0.682807862,-1.772886792,3.171252091,0.135097433,-0.342862677,1.459837331,-0.438513174,-0.352271216,-0.265623005,0.574121633,0.104319904,-0.351611196,-0.438572265
254,1.986593611,0.274701788,0.850721631,-1.001054311,0.308307003,1.919655247,-0.943539694,0.848622718,-0.821637292,-0.926530745,0.213606456,-1.519500673,1.79127475,0.663239274,1.695557349,1.183347212,0.397484638,0.63830582,-0.50699635,-1.460063809,0.342169715,0.2796921,-2.175620516,-0.210481496,-0.162760469,-0.613671804,0.250528214,1.088946825,-1.154670873,2.122098499,0.550926603,0.901297376,-1.210930665,0.713032057,-1.036827155,0.300853418,-1.098994981,-0.983407295,-1.243805574,-0.691174479,0.32209569
255,-4.423632726,0.002336388,-0.86161677,-0.043998344,-0.648477928,0.572787956,-1.208409356,0.67248173,-1.865819733,0.492122156,1.851091612,-0.067694189,-1.311256598,1.444438107,0.028991181,1.022472785,0.099617526,0.011900247,0.751804904,-1.612533165,0.240948992,0.472295235,1.207469741,-0.420976739,-1.121986015,-0.317580848,0.177164912,-1.473010493,0.123767423,-1.207417111,-2.462062901,-1.03996678,0.974183958,0.59745847,0.60402005,1.240285652,1.437993433,-0.587927843,0.544595428,0.81443786,1.154725131
256,-1.994543491,0.970377455,-1.591651932,-0.639023186,-0.743643058,-1.334967656,0.285645493,-0.327293749,-0.0521991,-1.036815504,0.523537272,0.317758212,0.601858138,-0.994838114,2.409195335,0.401239552,1.603960441,-0.748568947,0.080917614,1.458291104,0.959384958,-1.298512951,0.285417974,-1.831061998,-1.611577577,0.796451333,-0.172319184,0.227786957,0.781259036,1.243091919,-0.853112769,-0.549136841,-0.638832673,0.464418003,-1.688904954,-0.373815092,0.554158569,0.473732549,1.566793238,-0.470631122,-2.441874132
257,-2.21805829,-1.013278405,0.166524674,0.103868314,-1.117476623,0.443409038,-0.910465007,0.842149874,0.401728676,-0.189986179,-0.45141572,0.068902384,-0.718285677,-0.534290614,1.024279836,0.269419791,0.427240444,0.285070428,-0.33832328,0.057152177,-0.025593055,1.338911378,0.620281656,0.91337655,0.311851782,0.107456845,0.265486615,1.787572517,0.240787688,-0.563986068,0.226696513,0.872936432,-0.433941677,-0.753520954,1.669825903,-0.725009926,-0.951576205,0.332919976,0.598229417,1.608691405,1.718855465
258,7.283374641,0.66551547,2.758113143,-0.399978467,-0.256620293,-1.763067602,0.497988484,0.851489762,0.072816016,-0.467913288,-0.007725567,-0.260393123,0.448589872,1.012555561,-1.420617518,0.611865572,0.273479602,-0.443505754,0.187520215,1.067085982,0.481303176,0.711990886,1.346540665,-2.092094279,-0.434076464,-2.048956598,-1.041697421,-0.627124508,-0.14789609,0.00109969,-1.299841316,2.257296877,0.086147927,0.426645504,0.215303266,1.441032539,0.859727378,0.981515163,1.698740642,-1.135938625,-0.390774622
259,6.845690076,-0.495685826,1.557106966,-0.036765677,0.131456432,2.208211653,0.80001501,-0.858197472,-1.419898433,2.566855516,-0.173863119,0.63878734,-1.123680389,-0.366275281,1.343717892,-1.713000837,2.155087739,0.20070901,0.438283115,0.307641579,0.721504769,-0.528262382,2.16375401,-1.386193688,1.169733236,1.166806461,-0.502562263,-0.022389636,-0.563499951,-1.683206117,-0.16286352,-2.338011392,0.681667834,-2.03553808,0.498602986,-0.604171893,1.88271273,0.035868561,0.613874749,0.114267515,0.437104455
260,3.714096,-0.140886094,0.085896326,0.467872903,1.683156032,-0.109218508,0.245750281,1.012097874,0.191051601,0.100493008,-0.494536311,-0.817550708,0.919530305,-1.72745768,2.400560601,0.344689447,0.519649735,-1.220196676,-0.988050201,0.71569215,1.387827047,-0.028392467,0.056390421,-0.326563255,1.135326824,-0.108753346,-0.256160912,-0.63510563,-0.444483833,1.00873695,0.194437977,-0.33043069,-2.186064023,-2.067264842,-1.109091319,0.69978863,-1.396059684,0.386993109,0.055114569,-0.278290302,-0.905105407
261,5.239525602,0.986969251,0.33570799,-0.83986716,-0.085166406,-0.43770593,0.426380563,-0.197193923,0.903708102,-0.902303458,-0.30950837,0.16434911,-0.523246098,0.987172653,1.011717969,0.750608399,0.459087085,1.29516278,-0.018978581,-1.700091444,0.301558603,0.44398675,-1.240389722,0.112409143,0.292531604,-0.478329194,0.863065752,0.956241779,1.071484447,-0.528111016,-0.574390235,2.356870526,2.575211779,0.568234594,1.658409034,-0.30995717,0.720762467,-1.348201488,-0.309952535,-1.197790173,0.461370905
262,-0.173106308,-0.071129977,-0.779405304,1.16496354,-1.250240242,2.520864999,0.553245263,0.486330617,-0.221789559,-0.39535439,0.703914078,0.854040087,-0.002873222,-0.046564738,0.524049927,2.013633432,0.002322842,-0.439592745,-0.142975553,-0.592571485,-0.676485917,0.098525723,-0.417138508,-1.165104209,0.415587018,-0.142297662,0.546093792,-1.813730661,0.454343162,0.59863468,-0.715899694,0.452756108,-0.91218492,0.151529689,0.076032498,-0.172305189,-0.442260941,-0.535921568,0.675391981,-0.678977763,-0.074102454
263,4.145156041,1.010266444,-0.591424789,0.110685634,2.666701762,-0.462957804,2.089146501,0.916995225,-0.696057473,-0.05656397,-0.183872481,-0.595921007,0.54645873,0.09554059,-1.737109019,0.296714603,-0.021658252,-2.045199632,0.112863132,-2.353703885,0.665609306,0.363367542,-0.056320289,-0.78427454,-0.140856891,-1.319056423,-1.6460241,-0.968198006,0.056439744,-0.388272347,-1.290652139,0.244828473,1.0585038,-0.279192268,-1.278195912,-0.565711558,-2.706371234,-0.800360781,1.021016044,0.152235409,0.79227522
264,-3.66390627,-1.322997226,-0.680069208,-0.555127334,0.005939789,0.738050749,-1.430839973,0.76568663,-0.260553377,0.832110169,0.388679649,-0.589671093,-0.984031097,0.004621381,1.130821995,0.974237178,-0.309225161,-0.03579898,-0.73997862,1.348867406,1.053997606,0.471930387,-1.002043494,-0.137215843,0.064802217,0.191304669,-0.951357498,0.142687238,0.288420573,1.36233629,0.347468107,-0.521037788,2.32E-05,0.948417392,-0.0966413,-0.619789256,-0.446194711,-0.391609754,-0.982486545,0.287461242,0.106176915
265,-0.096640204,0.82850601,-1.472402513,1.320303925,0.714317441,1.596193398,1.47472441,-2.064706077,-0.580005706,-0.714457778,0.941600737,-1.212531349,-0.420682781,-0.19671085,-0.440889567,-0.938186839,0.420923395,-0.504008147,-1.032660444,-0.132656868,-0.460096643,0.987983066,-0.535788658,-0.240477024,0.393188872,-0.289278054,-0.790575407,0.64965213,0.119094941,-1.160514835,-0.635790305,0.941357045,0.653622842,1.156712449,-1.313611826,-0.485216374,-0.267511583,0.350770078,-1.436585594,0.652850685,1.868167978
266,5.4364552,0.068760139,0.479450031,-1.111113299,1.040436598,0.690491757,1.353860879,-1.564974862,-0.170811315,-0.082688167,-0.31841348,-1.335236989,1.811346991,0.353588038,-0.945700133,-0.099716009,1.280057176,-1.338399385,-0.504760326,1.570378542,0.785829819,1.681353299,0.510882812,-0.762022857,-0.600570866,-0.13209943,0.390652534,-1.032860346,-0.031039983,-0.224571009,-1.945222249,0.588879823,-0.13897514,0.308484281,-0.722121725,-0.957390397,-0.34433733,1.982784859,0.319585228,0.110222036,2.089660116
267,-0.482613317,-0.197512192,-0.558341157,-0.743473195,-0.072894584,0.826189773,0.090501615,0.281786775,-0.567222857,0.137393477,-0.475298382,0.368561881,-1.659396863,0.353812479,0.449325116,-0.431200076,0.287352892,-2.580115246,-1.245648071,-0.826707274,0.055058712,-0.516185752,0.338436972,1.710694042,-1.13820334,-2.553701855,-0.146116147,0.007855915,-0.034608689,0.48093951,1.301752612,-0.445235898,-0.351149152,0.849195828,0.569401752,0.736926112,0.511667489,0.549364316,-0.566661613,1.683676102,-0.352495712
268,2.748854857,1.139109094,0.085262865,-1.860414919,1.664710667,0.810949131,-1.814269202,0.7719025,2.88250941,-1.256169972,0.034288732,0.272292797,0.483176877,-0.601046047,1.295624431,0.046721524,1.510571803,0.647249361,-0.741136084,-0.822589138,-1.373395952,1.960492465,-0.359196502,0.123376771,0.751186294,-0.18526342,-0.697980801,0.33643331,-0.840794758,1.366087879,-0.574904193,-0.690534175,-0.902741681,-0.535533052,-0.304101223,1.67310418,0.166956017,0.582983302,1.61600151,0.523025044,-0.812631335
269,6.03432289,0.528113082,0.337590474,-0.207822155,0.763731337,0.676513083,0.217310738,0.716881633,-0.518380935,0.406566406,0.33667362,-0.868655206,-0.022077586,0.498812062,-0.338036574,-0.346864202,0.871297774,0.651594509,-0.20659438,-0.280454612,-0.437186937,-0.387081613,-0.553222376,2.325626424,1.125730366,1.367636788,1.683906803,-0.12873592,-0.041738,1.195336925,-0.202928967,-0.296157379,0.693180325,-1.29373075,-0.261927588,-0.250115108,0.030865148,0.707882609,-0.994681424,-1.329168473,-1.345063831
270,-3.121414409,-0.842704097,-1.00404024,1.239943062,0.796461131,-2.260116068,1.011261571,0.013016183,0.872429488,-1.250802876,0.922242529,0.572018116,-0.695950811,-0.596326405,-0.150048232,0.661867809,-1.063606074,1.339731593,-0.588920079,0.334721296,-0.058832012,-0.610326751,1.186236425,-1.668927149,-0.1048847,0.286677267,0.070360762,0.230924925,-1.248650957,-0.740745083,0.19146347,-0.583620328,0.159528052,0.527964391,1.71056184,0.66178941,1.137514136,-1.264191383,1.213252782,0.087010422,0.219145358
271,0.594727914,1.137894941,-0.668122737,-1.560144653,0.795614705,1.694007362,0.272077314,-1.141033325,-0.553827671,0.756700758,-1.219738484,1.033459049,-1.316004676,1.942416231,-0.460578518,-1.800302703,-0.27462779,-1.400919627,0.987638115,-0.578276169,-0.320325798,1.436796969,-0.715851181,0.103101169,1.380762825,-0.44406033,1.760474496,-0.292811298,0.521464308,-2.278697976,-0.07501743,0.258921713,-0.458541186,-1.216333783,-1.204056369,0.469929311,-0.423219087,0.879210265,0.617282195,-1.277834051,-0.407747459
272,10.5912271,1.547100693,0.826664893,-0.931234182,1.227473705,0.066784516,-0.629601153,-0.649781876,-1.666474937,-0.102537838,0.603674312,0.647986144,-0.175198691,-1.045306594,-0.445883213,-1.284281792,-0.48176414,-1.063611656,-1.30493154,-0.329441112,-2.078391999,-1.542090775,0.231016656,-0.080548337,1.319235883,0.495148278,-0.714735126,-0.758542109,-1.415505611,0.879439362,1.752287491,-0.040059825,-0.727710425,-1.378448994,0.293192356,-0.368159307,-1.36295352,0.719542646,-0.196936852,1.528584442,0.032354547
273,-1.326784447,-0.67402307,0.551059269,0.966187151,0.102245936,-1.580458577,-0.606823206,-2.040031674,-0.072471803,-0.942167338,-0.545989518,0.017808792,-2.131985353,-1.048163472,-0.328292359,0.524218168,-1.104168199,0.598732211,1.776577278,1.532534107,-1.073928687,-1.664555219,0.129597505,-0.795567036,0.556623229,-0.786831689,-0.203410728,-1.674555976,0.216749955,-0.801806588,-0.943547755,0.018214466,-0.338765583,1.174758068,-0.351397362,-0.223934171,3.46520863,0.781822103,-0.988771803,0.762926545,1.119019105
274,-1.946485608,1.392275639,-0.56408248,-0.437387325,1.625661436,-0.105832135,-0.899245958,-0.746266596,-0.219304203,-1.083285926,-0.11113559,-1.011239473,-0.438914654,-0.994040781,-1.195804691,0.31553925,1.295965168,-0.927029423,-0.157095745,0.424754291,-0.871346993,0.23652897,-0.596898805,-1.910572998,-1.16058135,-0.543074177,-0.251419666,0.450463886,-0.124227521,-1.11019309,-0.363071843,-0.274127456,-2.87503246,-1.597887275,0.622498868,0.337783244,1.306566277,2.560602505,-0.511492113,-0.375310887,0.481171798
275,2.43199394,-1.22115717,-0.530293867,-1.52376401,0.042295423,1.724051934,0.460116902,0.626590903,0.438763788,0.986721312,-0.662921369,2.099794388,0.543521064,0.924174753,0.751845085,-0.064014894,-1.329449953,-0.752560259,-1.838304628,0.16266173,0.560370428,-1.186236244,0.268171701,0.294656166,0.198530748,0.02042761,-0.662950871,0.560707675,0.217695185,-1.506159143,0.708473732,-0.573751943,-0.332165199,-0.794490162,0.251129986,-1.232138375,-0.426022952,-0.199435719,-0.357389557,-0.10837885,-0.051188443
276,5.385768169,-0.565602281,0.392922672,1.910634168,1.380056433,-0.273140381,1.190542664,-0.127436621,1.044602355,0.318741543,-0.96420965,-0.732810331,-0.062433579,-1.732264571,2.418012399,0.164332601,0.40325646,1.722338492,-1.03038399,0.586357587,0.71476183,0.050201043,-1.317702797,0.913509907,-0.468086807,0.439189293,-1.293578731,-0.483900643,-1.927063815,-1.923199902,0.691501631,-0.912925594,-0.805279954,0.708022877,-0.188612923,1.311580661,-1.596725434,-0.183040834,2.554863283,1.556619584,2.262537572
277,11.74735623,-1.586829589,-0.995792347,-0.662481206,2.90110466,2.257033347,0.419960367,1.020387167,-0.275084175,2.040788211,0.38405146,0.653533227,-0.899662776,-0.074595631,-0.688301664,1.397958417,0.923606546,0.59702772,0.562165452,-0.146393447,0.577106349,-0.629638347,-1.582037988,0.283734659,0.052461896,-1.491480253,-1.72270002,1.403112827,-0.835802676,-0.255403142,-1.276717413,-1.018230223,-1.038915853,0.099539873,-0.9111544,0.357988686,0.32691261,-0.913417296,-0.124625917,1.523630385,-1.212970673
278,4.110622203,-0.877768285,0.304710895,1.306595384,0.116236408,-0.887283727,1.236445018,0.734423238,-0.217579288,1.135110068,0.244890968,-1.062749855,-0.466710679,-0.630271825,0.515389401,-0.437163508,2.390156284,0.378761148,0.79625178,1.681250909,0.794170531,0.298608357,-0.805805313,-0.38934413,-0.044621062,-0.187232581,-1.563213918,1.089372408,-1.13327487,0.888448752,-1.096847168,-0.321961531,0.448536064,0.476532649,-0.39434502,-0.174217524,1.042754737,-0.290720796,-0.131540679,-0.396748487,-0.570965079
279,-2.092054691,-1.599783091,-1.209505085,0.438123548,-0.076931776,1.651398278,-0.309053196,-0.80062399,-0.266534742,-1.252016942,-0.806696397,-0.719347653,1.733941915,-0.503774175,-2.078484089,0.51954979,-0.073442119,0.542915073,0.625267672,-0.021695375,-0.740665519,0.83779076,1.08457073,0.544205717,-1.20130022,1.967015203,2.059066047,0.319598004,0.793652947,-0.0308656,1.079256899,-1.200468696,0.120308007,1.052305873,-0.2082641,-1.350418991,0.664511234,0.801694584,1.432809193,0.7612568,1.042891208
280,11.25708362,0.513365913,1.950177981,-0.005257863,0.723488951,0.218801555,-0.301956915,0.024044285,1.612646627,0.241707299,1.153657165,1.433004371,0.174333772,0.579825744,0.766944857,1.455345195,0.179276483,-1.800480306,-1.011901228,-1.114813804,0.021215822,-0.775201008,0.928883598,-0.749465187,0.003182343,-0.158654212,0.602700621,-0.252445079,-0.556741171,-0.31190348,2.094405877,-0.727984047,0.005479789,0.74453809,-0.817049208,-0.482001006,0.571183566,0.270725278,-2.073322405,1.266595216,1.077907957
281,0.045634731,-0.557320835,2.209987403,-0.360193461,0.499408232,-1.342211321,0.589185811,-0.218250843,2.002229636,-0.845025327,-1.198312097,2.009995417,1.252176333,-1.133471409,0.866037587,0.015036182,-1.408099892,1.592197532,-0.923710447,0.081760264,-0.659205053,-0.269819911,1.39603397,2.030590366,0.182346659,-0.51874739,0.90029926,0.014817479,-0.490715181,0.019531235,0.147484871,1.144677274,-1.601781488,2.55350487,1.565673196,-0.271636403,2.57119191,-0.403079301,-1.744355397,1.727841696,0.022881623
282,-4.268833082,-0.771334481,0.851853712,-0.166817572,-1.362210499,-0.169455117,-1.677834521,0.547622432,0.808526823,-1.006016791,2.193545163,-0.627018673,0.327374748,-1.144341382,0.715454252,0.233220303,0.862005966,1.180938131,-0.035701913,1.622474111,-1.178363973,0.629624279,-1.176278253,0.357508386,-0.461752217,-0.631930476,-0.506294137,0.080460846,-0.644569584,-1.846813366,-1.322875505,0.285110008,0.45258418,-0.111877615,-0.935386591,2.228023636,0.921797518,0.216107733,0.539093671,-0.060126133,1.206918476
283,-2.653530276,-2.003136865,0.701940918,-1.285832984,-0.921093226,-0.889188318,0.965082774,0.069361217,0.793604342,0.666368763,-1.423305032,-2.012486638,0.065295237,-0.772714233,1.881956179,-1.349528095,0.445993681,-1.682557929,1.054076472,-0.329735268,0.180193337,-1.228265659,-0.313761168,-0.649550176,0.422028158,-1.509170546,-0.995290555,-0.326015346,-1.644457588,-1.39605319,-0.343237417,0.122460686,-1.105583957,-1.302198149,-0.391843585,-2.041669743,0.541667277,0.089055402,-0.33196921,0.416408309,0.489064219
284,-0.098353129,-0.626651096,0.479636965,-0.867208183,-0.187117523,0.083208927,0.024498956,1.765275934,-2.086922196,0.575346354,0.612769905,1.390387798,-0.543969192,0.224836862,0.697506707,0.101928357,-1.052624117,0.059332537,-0.089950783,0.740223203,0.605742809,0.298974208,-0.829206609,0.236207082,0.103526692,0.996544912,-1.196116072,1.290463538,-2.656525792,0.018948537,-1.942905567,-1.155421932,-1.052370732,-0.686954268,-0.760546742,1.002836966,-0.337122387,0.413806683,-0.00249791,-0.674004207,0.896688969
285,-0.121365671,-0.246501024,0.343202364,-0.329142807,0.650959387,0.755663593,-0.636453797,0.656250341,-0.117793136,0.272461274,0.692591893,0.152376321,-1.184972143,0.309190353,0.772441704,2.022438701,-0.410568165,-0.036939602,-2.47677537,0.596905233,-0.032105762,0.331380159,1.612401352,0.551084593,-1.589713213,0.151052197,1.81681247,0.649275258,1.234554544,1.451590958,-2.628241012,1.756505658,-1.511594123,0.642635884,-0.259247194,-1.067018026,-0.019383343,-0.187728722,-0.877129017,1.110621212,-2.842444283
286,4.747306446,0.23631617,1.038265995,1.196737594,0.351968784,-0.26478215,-0.503497914,0.640517563,-0.286930143,0.540614415,-1.131692224,1.562971244,-0.019051362,0.173367231,-0.822945332,1.715196809,1.053405535,-0.749752614,-0.750438004,-1.681277418,0.360914823,-1.555987637,-0.022442872,0.860023113,0.422170871,0.89105572,1.609821057,-0.491674311,-0.320570093,0.630300824,1.491653446,0.67478319,-1.245774377,0.362564666,-0.915086498,-0.985816707,-0.873556794,-0.128699966,1.357465359,2.488351951,-0.281253809
287,-2.259276645,-0.568177909,0.169841097,-0.462634049,-0.642763837,0.976960942,0.816811506,-0.787704675,-0.794118353,-0.760535805,-0.076014858,0.404499312,1.234202912,1.375816142,0.841262292,-0.295158302,0.624421385,0.927580031,1.243528624,-0.903024006,0.098983669,-0.837274695,0.988599072,-0.072678145,-0.759801005,-0.138728134,0.399724124,1.12183435,-1.298809616,1.584186214,0.233439186,0.682568724,0.253217215,0.114883859,0.9728138,1.263481736,0.235894511,-1.493139998,0.906905424,0.519337988,0.862364545
288,1.903155977,2.458602936,-1.969194589,-0.182527623,-0.52502835,0.214839793,-0.478389553,-0.690668922,0.422052126,1.70284874,1.145256982,-1.511014007,-0.958114074,-0.611239985,-0.420849057,0.179769504,0.272812783,0.285621286,0.355522455,-1.090370622,-0.845063914,1.398932628,-0.908429636,-1.378426522,-1.160990886,0.231000155,-0.403347854,1.048071261,-0.49951361,-1.463265397,-0.672101538,-0.347076915,0.854328387,1.675049122,-0.474593553,0.166622359,-0.332833386,-0.097761812,-0.160232737,1.587086916,0.200098954
289,9.826260211,-3.020177641,0.433225179,2.001274231,0.722199999,-0.969124056,1.950744917,1.873143593,0.954251363,1.252710272,-0.01067245,-0.111109147,0.992162395,0.934093431,-1.34738525,1.274486421,0.139563429,2.381040319,-0.146183377,0.217465918,0.676568382,1.759060459,0.162241332,0.225841616,0.772872278,2.195954376,0.972039055,-0.47518091,0.220449121,-0.119980203,1.379223889,1.272137572,-1.330474651,-0.568147852,0.56079138,0.457521475,0.71879496,-1.53079449,0.54673027,-0.180081907,1.078233077
290,2.017687069,0.139978016,2.042988006,-0.221718812,-1.78463446,1.704263365,-0.96315648,-1.248526907,0.617931519,0.039903956,0.515890281,0.819179158,-0.35793289,-1.502571249,0.686239626,0.136428733,-0.792023899,0.228112523,-0.18334915,-1.54373917,-0.888646203,2.461348831,0.916618186,1.476701304,-0.237865764,0.716159115,1.439783917,0.282701768,1.884830398,-0.68821202,0.574263239,-0.895543007,1.640033015,-0.92322579,1.098528108,-0.161030472,-0.32957715,1.729249435,0.224031003,-0.315626866,0.126291184
291,-0.955751935,-0.346086704,-0.01326861,0.05552314,0.594640129,-0.505501653,1.483187923,0.212977237,-0.538633778,-0.81467085,-0.666433028,0.226916495,-0.657609676,-0.546035664,-0.247653406,-1.159898704,-0.585379601,0.125598825,-0.310573328,-1.721606925,-1.726188608,0.786663686,-0.516794579,-1.20722719,-1.229594222,-1.182167495,0.436609265,0.363266776,-0.753046226,0.911024136,-0.993650233,-0.293236788,-1.960406377,-1.674440158,-0.666398447,-1.201477,-0.820995487,0.815687452,-1.746755692,-0.265643261,-1.571397705
292,1.022505168,-0.672437532,1.449927512,0.38302834,-0.522969911,0.277658121,0.060728433,1.962724467,0.524298748,0.216924835,0.500774694,-2.098873165,0.051673082,1.321523367,-0.566210078,-1.021810501,-1.019105531,0.359753645,2.604725694,-0.573597377,-1.746315476,-0.316499765,-1.125323421,-0.313197481,1.846044999,0.104438958,-1.158018157,-0.226269194,-1.046540722,-1.664160955,0.61872608,-0.132150805,0.78371693,-0.762509906,0.597283125,0.175347923,-0.498903642,0.146180839,-0.69895936,-0.525582892,-0.666690969
293,2.023609015,0.576742317,0.056351559,0.258427531,-0.169197306,-0.422962962,0.382929694,-1.34311938,1.063372314,-1.580071749,1.028346055,0.25364646,-0.441418257,-0.924113897,-0.193286493,0.446817478,0.227280922,-1.040070419,-1.224256791,1.190005191,-1.081195673,-2.297227154,-0.549047637,-0.93144523,1.404931979,0.431202688,0.561897843,-0.546071345,-0.262660212,0.031732484,-1.971072717,-0.217095768,-0.25728244,1.716667347,0.47343937,0.978203932,0.241523933,-0.277780293,0.738237941,0.709710134,2.336936105
294,3.671774893,-0.961275741,0.57047265,-0.233094268,-1.140294346,0.235656247,1.656000137,0.971427169,-0.090418479,-0.46541603,0.610838996,0.465143066,0.53183882,1.02677069,-0.218772546,0.351070141,0.795516982,-0.970089323,-1.72646169,0.818841644,1.954034801,-0.168866033,-0.577621823,0.171113795,1.141373279,-1.812745836,0.909224411,-1.709214991,0.117663702,0.753411573,-0.269027638,0.593872282,2.075749685,0.134661573,0.977518813,0.039222347,-0.091194056,0.002705663,-0.207762369,-0.474910689,0.951070959
295,1.632680178,1.296056555,-0.801966053,0.247309805,0.232975572,-0.845714219,0.389987322,2.217462653,0.796166318,0.470176534,-0.024376082,1.06666592,-0.18636708,-0.727507703,0.136907705,-0.076367294,1.168805909,-1.786856565,-0.8691744,-0.155519132,-0.105363756,-0.994053522,1.599369111,1.743490516,0.748162679,-0.467158158,0.111905186,0.633282236,-0.555495588,0.198861129,-1.120761144,1.034737089,-0.38512784,1.397946592,-0.6834136,0.401852397,0.213833665,0.054018812,-0.903557848,-0.164202479,0.148678747
296,8.209428711,1.35684102,0.015275907,1.280038983,0.222420709,-0.783277879,0.738702651,-0.498401291,-0.656591668,-0.061471646,-1.568730362,0.985782729,-0.75058982,1.09649468,-1.902724335,-0.477751197,0.376581113,0.826237601,-1.421446195,0.522615128,1.06872736,-1.273383278,-0.721009107,1.390422507,1.315415623,-0.075171085,-1.234232586,0.437853316,-0.606789669,0.192295972,2.059047683,0.144768426,0.871282943,0.000217573,0.554402195,-1.82496431,-0.549430769,0.785922081,-2.352876352,3.101750251,-0.009989459
297,7.228784663,0.900980501,0.343370435,0.429878613,1.980433171,0.952334927,0.29252152,-0.322346313,0.189819073,0.49869427,0.395262507,1.901510511,0.215958187,-0.413747575,-1.668955131,0.20094675,0.510167035,1.365785473,-0.921888808,-0.417037038,0.372613093,-1.005115115,-2.130075912,1.068304892,0.870181087,0.763068831,-0.213338389,2.032446489,0.138343058,0.796202361,-0.513394642,1.635823228,-0.412137803,0.346621706,0.379615689,0.700873448,0.496920473,-0.294115845,-0.125346331,1.216143995,0.526562967
298,4.930568208,0.199175399,-0.765044433,0.670303134,-2.166368931,0.987868933,1.319756971,2.285491251,0.662051613,0.07780639,1.95711086,1.896095461,1.798522544,-0.549126299,-0.657609015,-1.764659716,0.752250898,-0.470198431,0.539264075,-0.344585995,0.407347861,1.245534014,0.325664145,-1.215323902,-0.746994817,-1.044887565,-1.088890215,0.951881244,0.91379199,2.338826357,-0.600615047,-0.955347673,-0.278617153,-0.073697978,-0.460880836,0.649556883,-1.17733194,-2.017226317,-0.439054588,-1.090075742,-1.140893129
299,-4.677907614,-1.954958419,-0.111000025,-1.050343128,-0.929264609,-0.659800174,-0.145440164,-1.681694258,0.677891195,0.060183962,-0.773207283,1.399652284,0.597191786,0.845117809,0.149964664,0.7041945,-0.975771197,0.791275318,0.528063285,1.241287406,1.400543713,0.31082986,-1.936951011,0.72937447,-0.326940457,-0.095308253,0.248519098,-0.630870939,1.10169398,0.893645427,0.226500213,0.808359133,-0.67767965,-0.107608231,1.902396524,-0.175395938,0.224097242,-0.624676151,-0.130061544,-0.854898825,-0.324563654
300,-0.049474174,-1.926417683,0.951348901,-1.026871123,-2.493386043,-1.276984061,-0.269634061,0.4305351,1.517139952,-0.802439114,-0.255951784,0.782648924,1.145355068,0.304681286,0.299876275,2.132235319,-0.799820395,-0.296483142,1.35542311,0.158359388,1.279752986,0.071352895,1.430030133,1.259279211,-0.861735809,-1.619025727,-0.137903495,0.542677544,1.113212242,1.452927826,0.634069066,0.624969759,-0.339277143,0.667418701,-1.065326922,0.06118617,-0.027362976,-0.409563974,-1.432536547,0.727032984,-0.843605032
301,-1.059664313,-1.458300289,0.557220613,-0.212833945,-0.767504475,-0.528111553,-2.604879707,-1.087830424,0.112339491,-1.065121063,-0.274721922,0.091743753,1.133653136,-0.272458133,-1.23463616,1.000900641,2.424224197,1.802499903,1.309662903,1.134825765,0.619327414,-0.292908083,-1.173809749,-2.332257589,-0.505328269,-1.610553934,0.205024708,-0.833047441,1.248262532,0.756587667,-0.382609178,0.547279714,-1.508225661,-1.631677644,-0.777794408,0.641979754,-0.94665111,-1.221356833,-0.135139746,-0.997847164,0.772736762
